ID_Cliente,Nome,Idade,Genero,Localizacao,Status_Fidelidade
2984,Juliana Lima,28,Feminino,Rio de Janeiro,Inativo
2985,Pedro Lima,33,Masculino,Belo Horizonte,VIP
2986,Francisca Souza,44,Feminino,Curitiba,Ativo
2987,Pedro Pereira,34,Masculino,Rio de Janeiro,Ativo
2988,Camila Costa,32,Feminino,Belo Horizonte,Ativo
2989,Francisca Lima,29,Masculino,São Paulo,Ativo
2990,Carlos Pereira,32,Masculino,Salvador,VIP
2991,Ana Lima,21,Masculino,São Paulo,Novo
2992,Camila Costa,67,Masculino,Belo Horizonte,VIP
2993,Maria Silva,59,Masculino,Rio de Janeiro,Novo
2994,Pedro Pereira,35,Masculino,São Paulo,Novo
2995,Carlos Lima,19,Masculino,São Paulo,Novo
2996,Carlos Gomes,55,Feminino,Belo Horizonte,Inativo
2997,Juliana Gomes,26,Feminino,Belo Horizonte,VIP
2998,Maria Pereira,40,Feminino,São Paulo,VIP
2999,Pedro Souza,38,Masculino,Belo Horizonte,Ativo
3000,Francisca Souza,48,Masculino,Salvador,Ativo
3001,Paulo Santos,66,Masculino,Belo Horizonte,Inativo
3002,Maria Oliveira,36,Feminino,São Paulo,Inativo
3003,Ana Gomes,34,Feminino,Belo Horizonte,Inativo
3004,João Souza,53,Feminino,Belo Horizonte,VIP
3005,Ana Gomes,50,Masculino,São Paulo,Novo
3006,Lucas Oliveira,19,Masculino,Salvador,VIP
3007,Lucas Santos,66,Masculino,São Paulo,Novo
3008,João Pereira,33,Feminino,Belo Horizonte,Ativo
3009,João Oliveira,27,Feminino,São Paulo,Ativo
3010,Francisca Santos,41,Feminino,Curitiba,Inativo
3011,Ana Lima,46,Feminino,Salvador,Ativo
3012,Maria Pereira,56,Feminino,São Paulo,VIP
3013,Paulo Fernandes,18,Masculino,Salvador,Inativo
3014,Camila Souza,33,Masculino,Salvador,Novo
3015,Ana Gomes,35,Feminino,Rio de Janeiro,Novo
3016,Ana Santos,39,Feminino,Belo Horizonte,Novo
3017,Ana Oliveira,27,Masculino,Rio de Janeiro,Novo
3018,Juliana Santos,21,Masculino,São Paulo,Inativo
3019,Ana Fernandes,29,Masculino,São Paulo,VIP
3020,Carlos Santos,44,Masculino,Belo Horizonte,Novo
3021,Camila Silva,23,Masculino,Curitiba,Inativo
3022,Francisca Souza,37,Masculino,Rio de Janeiro,Novo
3023,Juliana Silva,65,Masculino,Salvador,Ativo
3024,Juliana Oliveira,63,Feminino,Curitiba,VIP
3025,Carlos Gomes,53,Feminino,Salvador,Inativo
3026,Pedro Lima,70,Feminino,Rio de Janeiro,VIP
3027,Maria Lima,18,Feminino,São Paulo,Novo
3028,Francisca Santos,59,Masculino,Belo Horizonte,Novo
3029,Camila Almeida,33,Feminino,São Paulo,Ativo
3030,Pedro Silva,66,Feminino,Curitiba,Novo
3031,Maria Gomes,50,Masculino,Salvador,Ativo
3032,Camila Almeida,19,Feminino,Rio de Janeiro,Novo
3033,João Fernandes,22,Feminino,Curitiba,VIP
3034,João Almeida,69,Masculino,Belo Horizonte,Inativo
3035,Camila Oliveira,53,Feminino,Rio de Janeiro,Inativo
3036,Ana Pereira,52,Feminino,Curitiba,Inativo
3037,Juliana Souza,56,Masculino,Belo Horizonte,Ativo
3038,Francisca Oliveira,51,Feminino,São Paulo,Novo
3039,Paulo Gomes,51,Feminino,Salvador,Inativo
3040,Francisca Gomes,56,Feminino,Belo Horizonte,Inativo
3041,Camila Gomes,43,Masculino,Curitiba,VIP
3042,Francisca Oliveira,31,Feminino,Curitiba,Novo
3043,Camila Oliveira,55,Masculino,Salvador,Ativo
3044,Camila Fernandes,19,Masculino,Salvador,Novo
3045,Carlos Gomes,48,Masculino,São Paulo,Novo
3046,Pedro Costa,59,Feminino,Belo Horizonte,Ativo
3047,João Silva,49,Masculino,Curitiba,Novo
3048,Francisca Costa,68,Feminino,São Paulo,Ativo
3049,Juliana Costa,64,Masculino,Rio de Janeiro,Novo
3050,Camila Souza,56,Feminino,Curitiba,Novo
3051,Paulo Fernandes,68,Feminino,Belo Horizonte,Novo
3052,Paulo Fernandes,42,Masculino,Belo Horizonte,Inativo
3053,Paulo Santos,57,Masculino,Rio de Janeiro,VIP
3054,Lucas Almeida,55,Feminino,Rio de Janeiro,VIP
3055,Paulo Costa,20,Feminino,São Paulo,Inativo
3056,Camila Santos,46,Feminino,Belo Horizonte,Inativo
3057,Francisca Lima,55,Masculino,Salvador,Novo
3058,Lucas Oliveira,46,Masculino,Belo Horizonte,Ativo
3059,Paulo Costa,31,Masculino,Rio de Janeiro,VIP
3060,Pedro Pereira,60,Feminino,São Paulo,Ativo
3061,Pedro Souza,52,Masculino,São Paulo,VIP
3062,Maria Fernandes,59,Masculino,Curitiba,Ativo
3063,Camila Souza,48,Masculino,Salvador,Novo
3064,Francisca Oliveira,43,Feminino,Salvador,VIP
3065,Pedro Silva,56,Masculino,Salvador,Novo
3066,Paulo Silva,26,Feminino,Curitiba,Ativo
3067,Juliana Pereira,43,Feminino,Salvador,Inativo
3068,Juliana Lima,59,Masculino,São Paulo,VIP
3069,Lucas Fernandes,50,Masculino,Rio de Janeiro,Inativo
3070,Ana Silva,46,Feminino,Rio de Janeiro,Novo
3071,Paulo Pereira,23,Feminino,Rio de Janeiro,Ativo
3072,Camila Almeida,24,Masculino,Belo Horizonte,Ativo
3073,Carlos Gomes,55,Masculino,Salvador,Inativo
3074,Maria Souza,47,Masculino,Rio de Janeiro,Novo
3075,Ana Lima,38,Feminino,Curitiba,Inativo
3076,Ana Silva,40,Feminino,Belo Horizonte,Novo
3077,Carlos Silva,67,Feminino,Rio de Janeiro,Novo
3078,Francisca Almeida,56,Feminino,Rio de Janeiro,VIP
3079,Juliana Almeida,65,Masculino,Curitiba,Novo
3080,Paulo Oliveira,42,Feminino,Salvador,VIP
3081,Maria Almeida,29,Feminino,Rio de Janeiro,Ativo
3082,Lucas Silva,66,Masculino,São Paulo,Ativo
3083,Ana Almeida,63,Feminino,Salvador,VIP
3084,Maria Santos,48,Masculino,Belo Horizonte,Inativo
3085,Francisca Silva,60,Masculino,Rio de Janeiro,Ativo
3086,Francisca Souza,66,Feminino,Salvador,Ativo
3087,Carlos Lima,61,Feminino,Curitiba,Novo
3088,Carlos Costa,30,Masculino,Curitiba,VIP
3089,Maria Santos,42,Feminino,Rio de Janeiro,Novo
3090,Ana Gomes,42,Masculino,Curitiba,VIP
3091,Paulo Fernandes,59,Feminino,São Paulo,VIP
3092,Maria Almeida,24,Feminino,Curitiba,Novo
3093,Pedro Fernandes,42,Feminino,Curitiba,Inativo
3094,Lucas Pereira,67,Masculino,Belo Horizonte,Ativo
3095,Camila Oliveira,33,Feminino,Salvador,VIP
3096,Ana Almeida,67,Feminino,Belo Horizonte,Inativo
3097,Ana Souza,24,Masculino,Curitiba,Novo
3098,Francisca Oliveira,30,Feminino,Belo Horizonte,Inativo
3099,Paulo Oliveira,29,Feminino,Curitiba,VIP
3100,Paulo Lima,58,Masculino,Curitiba,Ativo
3101,Juliana Almeida,70,Masculino,Belo Horizonte,Ativo
3102,Francisca Silva,38,Masculino,São Paulo,Novo
3103,Lucas Costa,49,Feminino,Curitiba,VIP
3104,Pedro Costa,41,Feminino,Curitiba,Inativo
3105,Maria Fernandes,48,Masculino,Belo Horizonte,Inativo
3106,Juliana Costa,31,Masculino,Salvador,Inativo
3107,Camila Silva,61,Masculino,Curitiba,Inativo
3108,Pedro Souza,29,Masculino,Salvador,Inativo
3109,Carlos Gomes,59,Masculino,São Paulo,Inativo
3110,Juliana Pereira,23,Masculino,Salvador,Novo
3111,Pedro Gomes,26,Feminino,Belo Horizonte,VIP
3112,Ana Oliveira,70,Masculino,São Paulo,Ativo
3113,Ana Fernandes,40,Feminino,Curitiba,Novo
3114,Francisca Lima,64,Masculino,Belo Horizonte,Inativo
3115,Lucas Pereira,27,Masculino,Rio de Janeiro,Inativo
3116,Francisca Silva,64,Masculino,São Paulo,Ativo
3117,Francisca Pereira,37,Feminino,Curitiba,Inativo
3118,Juliana Costa,48,Masculino,Belo Horizonte,Inativo
3119,Paulo Fernandes,67,Masculino,Rio de Janeiro,Ativo
3120,Lucas Oliveira,37,Masculino,Curitiba,Inativo
3121,Lucas Silva,43,Feminino,Salvador,Inativo
3122,Ana Fernandes,46,Feminino,Rio de Janeiro,VIP
3123,Camila Silva,43,Masculino,Rio de Janeiro,Ativo
3124,Paulo Gomes,27,Masculino,Belo Horizonte,VIP
3125,Ana Pereira,66,Masculino,São Paulo,VIP
3126,João Costa,24,Masculino,Curitiba,Inativo
3127,Lucas Lima,52,Feminino,Rio de Janeiro,Inativo
3128,Lucas Costa,20,Feminino,Rio de Janeiro,VIP
3129,Carlos Souza,32,Masculino,São Paulo,Novo
3130,João Oliveira,67,Feminino,Salvador,Inativo
3131,Maria Almeida,18,Masculino,Salvador,Novo
3132,Lucas Fernandes,49,Masculino,Rio de Janeiro,Inativo
3133,Francisca Almeida,51,Masculino,Rio de Janeiro,Inativo
3134,Francisca Costa,68,Masculino,São Paulo,Ativo
3135,Paulo Costa,48,Feminino,Belo Horizonte,Novo
3136,Ana Oliveira,53,Masculino,Belo Horizonte,Ativo
3137,Carlos Pereira,63,Feminino,Salvador,Ativo
3138,Camila Lima,35,Feminino,Belo Horizonte,Inativo
3139,Paulo Fernandes,61,Masculino,Curitiba,Inativo
3140,Carlos Pereira,42,Masculino,Curitiba,Inativo
3141,Paulo Oliveira,45,Masculino,Salvador,Novo
3142,João Pereira,23,Masculino,Belo Horizonte,VIP
3143,Paulo Gomes,26,Masculino,Curitiba,VIP
3144,Paulo Fernandes,60,Masculino,Belo Horizonte,Ativo
3145,Ana Oliveira,67,Feminino,Salvador,Inativo
3146,Francisca Silva,20,Feminino,São Paulo,VIP
3147,João Fernandes,49,Feminino,Salvador,Novo
3148,Pedro Santos,69,Masculino,Rio de Janeiro,VIP
3149,Maria Silva,44,Masculino,Salvador,VIP
3150,Lucas Costa,51,Masculino,Belo Horizonte,Ativo
3151,Juliana Gomes,40,Feminino,Curitiba,Novo
3152,Lucas Oliveira,62,Masculino,Curitiba,Inativo
3153,Juliana Gomes,29,Masculino,São Paulo,VIP
3154,Ana Pereira,35,Feminino,Curitiba,Novo
3155,Ana Pereira,62,Feminino,Curitiba,Novo
3156,Carlos Lima,45,Masculino,Curitiba,Novo
3157,Camila Lima,32,Feminino,Belo Horizonte,Ativo
3158,Paulo Silva,38,Feminino,Curitiba,VIP
3159,Lucas Lima,70,Feminino,Curitiba,Novo
3160,Maria Santos,44,Feminino,Belo Horizonte,Ativo
3161,Lucas Gomes,42,Feminino,São Paulo,Novo
3162,Carlos Fernandes,26,Feminino,Rio de Janeiro,Inativo
3163,Ana Souza,18,Masculino,Salvador,VIP
3164,Francisca Souza,39,Masculino,Salvador,Novo
3165,Camila Lima,32,Masculino,Belo Horizonte,Inativo
3166,Juliana Santos,44,Feminino,Curitiba,VIP
3167,Pedro Almeida,23,Masculino,Rio de Janeiro,Novo
3168,Ana Santos,45,Feminino,São Paulo,Inativo
3169,Paulo Silva,56,Masculino,São Paulo,Inativo
3170,Lucas Santos,64,Feminino,Rio de Janeiro,Ativo
3171,Pedro Fernandes,19,Masculino,Rio de Janeiro,Ativo
3172,Carlos Costa,21,Masculino,Salvador,VIP
3173,Juliana Gomes,49,Masculino,São Paulo,Novo
3174,Lucas Almeida,63,Masculino,Rio de Janeiro,Ativo
3175,Camila Pereira,58,Masculino,Belo Horizonte,Novo
3176,Ana Gomes,66,Feminino,Belo Horizonte,Novo
3177,Paulo Pereira,28,Feminino,Salvador,Ativo
3178,Pedro Costa,31,Feminino,Belo Horizonte,VIP
3179,Juliana Pereira,63,Feminino,Curitiba,Ativo
3180,Maria Santos,38,Feminino,Rio de Janeiro,Novo
3181,João Santos,30,Masculino,Salvador,Inativo
3182,João Oliveira,38,Masculino,Belo Horizonte,Novo
3183,Francisca Oliveira,26,Feminino,Belo Horizonte,Inativo
3184,Paulo Silva,66,Masculino,Belo Horizonte,VIP
3185,Pedro Santos,24,Feminino,Curitiba,Ativo
3186,João Costa,36,Masculino,Salvador,Ativo
3187,Maria Souza,59,Masculino,Curitiba,Novo
3188,Paulo Fernandes,26,Feminino,Curitiba,Ativo
3189,Carlos Almeida,30,Masculino,São Paulo,Inativo
3190,Camila Silva,44,Feminino,Rio de Janeiro,Novo
3191,Camila Almeida,32,Feminino,São Paulo,Inativo
3192,Ana Lima,46,Masculino,São Paulo,Novo
3193,Maria Costa,44,Feminino,Belo Horizonte,VIP
3194,Pedro Costa,54,Masculino,Belo Horizonte,Ativo
3195,Camila Oliveira,62,Masculino,Curitiba,VIP
3196,Pedro Costa,35,Masculino,Salvador,Ativo
3197,Paulo Pereira,19,Feminino,Belo Horizonte,VIP
3198,Juliana Lima,60,Feminino,São Paulo,VIP
3199,Camila Pereira,55,Masculino,Curitiba,VIP
3200,Pedro Silva,24,Feminino,Belo Horizonte,Inativo
3201,Pedro Oliveira,67,Feminino,Belo Horizonte,VIP
3202,Maria Silva,31,Masculino,São Paulo,VIP
3203,Carlos Silva,44,Masculino,Curitiba,Inativo
3204,Camila Gomes,28,Feminino,Curitiba,Inativo
3205,Camila Almeida,23,Masculino,Salvador,Novo
3206,Carlos Souza,32,Feminino,Belo Horizonte,Ativo
3207,João Gomes,35,Feminino,Curitiba,VIP
3208,Pedro Lima,25,Masculino,Belo Horizonte,Ativo
3209,Francisca Fernandes,55,Feminino,Curitiba,Inativo
3210,Ana Pereira,60,Feminino,São Paulo,VIP
3211,Maria Pereira,48,Masculino,Curitiba,Ativo
3212,Francisca Gomes,30,Masculino,Rio de Janeiro,VIP
3213,Camila Santos,24,Masculino,Belo Horizonte,Ativo
3214,Francisca Pereira,50,Feminino,Belo Horizonte,VIP
3215,Paulo Santos,34,Masculino,São Paulo,VIP
3216,João Almeida,54,Masculino,São Paulo,VIP
3217,Lucas Lima,18,Feminino,Belo Horizonte,Inativo
3218,Pedro Almeida,49,Feminino,Belo Horizonte,Inativo
3219,João Fernandes,24,Feminino,Salvador,Novo
3220,Pedro Souza,36,Feminino,Salvador,VIP
3221,Camila Almeida,18,Feminino,Belo Horizonte,Inativo
3222,Francisca Santos,35,Masculino,Belo Horizonte,Inativo
3223,Juliana Gomes,52,Feminino,São Paulo,Ativo
3224,João Silva,55,Masculino,Rio de Janeiro,VIP
3225,Paulo Pereira,43,Masculino,Rio de Janeiro,Inativo
3226,Paulo Santos,39,Masculino,Salvador,Ativo
3227,João Fernandes,25,Masculino,Rio de Janeiro,Inativo
3228,Francisca Souza,36,Masculino,Rio de Janeiro,Inativo
3229,Camila Silva,34,Feminino,São Paulo,Ativo
3230,João Almeida,19,Masculino,Rio de Janeiro,Inativo
3231,João Pereira,45,Feminino,Rio de Janeiro,Novo
3232,Pedro Souza,42,Masculino,São Paulo,Novo
3233,Pedro Oliveira,46,Masculino,Curitiba,Inativo
3234,Juliana Almeida,56,Masculino,Curitiba,VIP
3235,Pedro Oliveira,44,Feminino,Belo Horizonte,VIP
3236,João Pereira,39,Feminino,Salvador,Inativo
3237,Juliana Almeida,56,Masculino,Rio de Janeiro,Inativo
3238,Francisca Souza,23,Masculino,Curitiba,Ativo
3239,Lucas Fernandes,52,Feminino,Curitiba,Novo
3240,João Oliveira,49,Feminino,Salvador,Inativo
3241,Camila Almeida,65,Masculino,Curitiba,VIP
3242,João Santos,35,Masculino,Salvador,Novo
3243,Francisca Lima,22,Masculino,Belo Horizonte,Inativo
3244,Pedro Costa,36,Masculino,Salvador,VIP
3245,Camila Gomes,70,Feminino,Rio de Janeiro,Ativo
3246,Paulo Gomes,52,Masculino,São Paulo,VIP
3247,Francisca Oliveira,29,Masculino,Salvador,Inativo
3248,Camila Santos,42,Masculino,Rio de Janeiro,Novo
3249,Pedro Oliveira,46,Feminino,Rio de Janeiro,Inativo
3250,Francisca Fernandes,65,Masculino,Curitiba,VIP
3251,Maria Gomes,35,Masculino,Curitiba,Novo
3252,Camila Costa,64,Masculino,Salvador,VIP
3253,Francisca Gomes,26,Feminino,Belo Horizonte,VIP
3254,Juliana Souza,41,Feminino,Salvador,VIP
3255,João Fernandes,23,Feminino,Belo Horizonte,Inativo
3256,Lucas Oliveira,35,Masculino,São Paulo,Ativo
3257,João Costa,50,Masculino,Rio de Janeiro,Ativo
3258,Carlos Almeida,44,Masculino,Belo Horizonte,Inativo
3259,João Oliveira,30,Masculino,São Paulo,Inativo
3260,Francisca Costa,50,Masculino,Salvador,VIP
3261,Juliana Fernandes,24,Feminino,São Paulo,Ativo
3262,Camila Gomes,65,Masculino,Salvador,VIP
3263,Lucas Oliveira,64,Masculino,Curitiba,Ativo
3264,Maria Costa,61,Masculino,Curitiba,Novo
3265,João Lima,35,Feminino,Curitiba,Novo
3266,Ana Fernandes,24,Masculino,São Paulo,VIP
3267,Ana Almeida,47,Masculino,Curitiba,Ativo
3268,Juliana Silva,68,Feminino,Rio de Janeiro,Inativo
3269,Lucas Fernandes,50,Feminino,São Paulo,Novo
3270,Ana Gomes,20,Feminino,São Paulo,Inativo
3271,Francisca Almeida,68,Masculino,Rio de Janeiro,Ativo
3272,João Lima,20,Feminino,Curitiba,Inativo
3273,Camila Pereira,38,Feminino,Rio de Janeiro,Inativo
3274,Lucas Silva,20,Feminino,Curitiba,Ativo
3275,João Santos,62,Masculino,Rio de Janeiro,Inativo
3276,Camila Oliveira,52,Feminino,Rio de Janeiro,Novo
3277,Paulo Oliveira,25,Feminino,Rio de Janeiro,VIP
3278,Paulo Costa,56,Masculino,São Paulo,Novo
3279,Francisca Silva,23,Feminino,Curitiba,Ativo
3280,Ana Souza,43,Feminino,Salvador,Inativo
3281,João Silva,67,Masculino,Salvador,Ativo
3282,Camila Silva,42,Feminino,São Paulo,Ativo
3283,Maria Santos,26,Masculino,Rio de Janeiro,VIP
3284,Francisca Gomes,55,Masculino,Curitiba,Novo
3285,Maria Almeida,55,Feminino,Rio de Janeiro,Novo
3286,Juliana Oliveira,21,Feminino,São Paulo,Novo
3287,Paulo Gomes,67,Feminino,São Paulo,Inativo
3288,João Pereira,46,Masculino,São Paulo,Inativo
3289,Francisca Souza,59,Masculino,Salvador,Inativo
3290,Juliana Almeida,39,Feminino,Rio de Janeiro,Novo
3291,Pedro Costa,44,Feminino,Belo Horizonte,Ativo
3292,Carlos Pereira,57,Masculino,São Paulo,Ativo
3293,Pedro Souza,70,Feminino,Rio de Janeiro,Ativo
3294,Juliana Souza,38,Feminino,Curitiba,VIP
3295,Lucas Souza,58,Masculino,Rio de Janeiro,VIP
3296,Lucas Fernandes,37,Feminino,Curitiba,VIP
3297,Carlos Oliveira,48,Feminino,Belo Horizonte,Ativo
3298,Camila Almeida,35,Feminino,Salvador,Novo
3299,Camila Souza,57,Masculino,Belo Horizonte,Ativo
3300,Juliana Lima,68,Masculino,Curitiba,Inativo
3301,João Almeida,56,Masculino,São Paulo,Ativo
3302,Camila Lima,58,Feminino,Belo Horizonte,Novo
3303,Juliana Silva,66,Feminino,Salvador,Novo
3304,João Silva,35,Masculino,Salvador,VIP
3305,Francisca Gomes,39,Feminino,Salvador,Novo
3306,Camila Fernandes,26,Feminino,Salvador,Inativo
3307,Carlos Santos,47,Feminino,Belo Horizonte,Novo
3308,Lucas Oliveira,51,Masculino,Salvador,Novo
3309,Paulo Gomes,54,Feminino,Curitiba,Ativo
3310,Maria Almeida,59,Masculino,Rio de Janeiro,Inativo
3311,Francisca Lima,34,Feminino,Rio de Janeiro,Inativo
3312,Lucas Gomes,41,Masculino,São Paulo,Ativo
3313,Ana Fernandes,61,Feminino,Belo Horizonte,Novo
3314,João Oliveira,18,Masculino,São Paulo,VIP
3315,Lucas Pereira,65,Masculino,São Paulo,VIP
3316,Pedro Santos,43,Feminino,Salvador,Inativo
3317,Lucas Gomes,21,Masculino,Belo Horizonte,Inativo
3318,Ana Santos,18,Masculino,Rio de Janeiro,Inativo
3319,Camila Lima,21,Feminino,Salvador,Inativo
3320,Maria Lima,49,Masculino,Salvador,VIP
3321,Paulo Souza,52,Feminino,São Paulo,Novo
3322,Lucas Silva,65,Feminino,Curitiba,Inativo
3323,Maria Santos,18,Masculino,Rio de Janeiro,Ativo
3324,Ana Lima,63,Feminino,Curitiba,VIP
3325,Juliana Santos,38,Feminino,Belo Horizonte,Inativo
3326,Lucas Silva,63,Feminino,Rio de Janeiro,Ativo
3327,Camila Fernandes,57,Feminino,Curitiba,VIP
3328,João Gomes,51,Masculino,São Paulo,Ativo
3329,João Souza,58,Feminino,Salvador,Novo
3330,Lucas Costa,67,Feminino,Curitiba,Ativo
3331,Ana Oliveira,61,Feminino,Salvador,Inativo
3332,Carlos Pereira,20,Masculino,Rio de Janeiro,Ativo
3333,Juliana Souza,53,Feminino,Curitiba,Novo
3334,Maria Santos,24,Masculino,Salvador,Novo
3335,Paulo Souza,46,Feminino,Curitiba,Ativo
3336,Juliana Lima,30,Masculino,Belo Horizonte,Novo
3337,Paulo Silva,42,Masculino,Rio de Janeiro,Ativo
3338,Camila Oliveira,67,Masculino,Belo Horizonte,VIP
3339,Lucas Almeida,32,Masculino,Belo Horizonte,Novo
3340,Camila Gomes,28,Masculino,Curitiba,Inativo
3341,João Pereira,56,Masculino,Belo Horizonte,Inativo
3342,Pedro Oliveira,49,Masculino,Rio de Janeiro,Inativo
3343,Paulo Oliveira,23,Feminino,Curitiba,Ativo
3344,Francisca Silva,32,Feminino,Rio de Janeiro,Ativo
3345,Ana Almeida,23,Feminino,Rio de Janeiro,Inativo
3346,Paulo Fernandes,47,Masculino,São Paulo,Novo
3347,Carlos Gomes,45,Feminino,São Paulo,VIP
3348,Carlos Santos,20,Masculino,Curitiba,Inativo
3349,Lucas Oliveira,59,Feminino,Curitiba,Inativo
3350,Carlos Silva,45,Feminino,Salvador,VIP
3351,Francisca Almeida,70,Masculino,Curitiba,Ativo
3352,João Pereira,24,Feminino,Salvador,VIP
3353,Paulo Lima,51,Masculino,Belo Horizonte,Ativo
3354,Carlos Silva,20,Feminino,Rio de Janeiro,Novo
3355,Lucas Fernandes,42,Masculino,Belo Horizonte,Ativo
3356,Maria Santos,58,Masculino,Rio de Janeiro,Inativo
3357,Paulo Fernandes,61,Masculino,Belo Horizonte,VIP
3358,Carlos Pereira,59,Feminino,São Paulo,Ativo
3359,Pedro Santos,25,Masculino,Salvador,Ativo
3360,Carlos Souza,29,Feminino,São Paulo,VIP
3361,Carlos Oliveira,40,Feminino,Salvador,Inativo
3362,Pedro Costa,66,Masculino,São Paulo,Novo
3363,Francisca Fernandes,47,Feminino,Curitiba,Novo
3364,Maria Costa,37,Masculino,Salvador,VIP
3365,Ana Almeida,53,Masculino,Salvador,Inativo
3366,Pedro Almeida,70,Feminino,Curitiba,Novo
3367,Juliana Almeida,47,Masculino,Belo Horizonte,Ativo
3368,Juliana Fernandes,69,Masculino,Belo Horizonte,Novo
3369,Maria Oliveira,38,Feminino,Salvador,Novo
3370,Pedro Almeida,40,Masculino,Belo Horizonte,Ativo
3371,Ana Santos,55,Feminino,Belo Horizonte,VIP
3372,Pedro Costa,52,Feminino,Rio de Janeiro,VIP
3373,Paulo Almeida,49,Masculino,São Paulo,Inativo
3374,Carlos Gomes,32,Masculino,Curitiba,Novo
3375,Paulo Souza,45,Masculino,Rio de Janeiro,Novo
3376,Francisca Almeida,27,Feminino,São Paulo,Novo
3377,Camila Gomes,68,Feminino,Belo Horizonte,Novo
3378,João Oliveira,58,Masculino,Salvador,Inativo
3379,João Santos,69,Masculino,São Paulo,Novo
3380,João Fernandes,41,Masculino,Salvador,Ativo
3381,João Pereira,38,Feminino,São Paulo,Novo
3382,Maria Oliveira,53,Masculino,São Paulo,Inativo
3383,Carlos Gomes,56,Masculino,Curitiba,Novo
3384,João Oliveira,69,Masculino,Salvador,Inativo
3385,Camila Fernandes,61,Feminino,Belo Horizonte,VIP
3386,Paulo Costa,62,Feminino,Belo Horizonte,VIP
3387,Paulo Santos,36,Feminino,Belo Horizonte,Novo
3388,Carlos Santos,27,Masculino,Rio de Janeiro,VIP
3389,Pedro Oliveira,35,Masculino,Belo Horizonte,Ativo
3390,João Costa,28,Masculino,Belo Horizonte,VIP
3391,Carlos Lima,63,Masculino,Curitiba,Ativo
3392,Paulo Souza,33,Masculino,Rio de Janeiro,Ativo
3393,Pedro Gomes,49,Masculino,Belo Horizonte,VIP
3394,Juliana Santos,54,Feminino,São Paulo,Novo
3395,Juliana Almeida,45,Masculino,São Paulo,Novo
3396,Maria Gomes,60,Feminino,Salvador,VIP
3397,Lucas Fernandes,69,Masculino,São Paulo,VIP
3398,Pedro Almeida,36,Feminino,Belo Horizonte,Inativo
3399,Juliana Pereira,58,Feminino,São Paulo,Novo
3400,Ana Lima,50,Feminino,Belo Horizonte,Ativo
3401,Francisca Costa,24,Masculino,São Paulo,Ativo
3402,Juliana Gomes,19,Masculino,Curitiba,VIP
3403,Lucas Gomes,27,Masculino,São Paulo,VIP
3404,Maria Costa,42,Feminino,São Paulo,Inativo
3405,Lucas Silva,31,Feminino,Salvador,Inativo
3406,Carlos Souza,62,Masculino,Curitiba,Ativo
3407,Camila Costa,66,Masculino,Salvador,Novo
3408,Lucas Fernandes,22,Feminino,São Paulo,Inativo
3409,Camila Gomes,52,Feminino,Belo Horizonte,Inativo
3410,Ana Pereira,32,Feminino,Salvador,Inativo
3411,Pedro Pereira,43,Masculino,Salvador,Novo
3412,João Silva,61,Feminino,São Paulo,Inativo
3413,Lucas Fernandes,41,Masculino,São Paulo,VIP
3414,Maria Souza,64,Masculino,Salvador,VIP
3415,Pedro Souza,55,Masculino,São Paulo,VIP
3416,Juliana Pereira,19,Masculino,Rio de Janeiro,Novo
3417,Pedro Fernandes,38,Masculino,Rio de Janeiro,Novo
3418,Lucas Almeida,21,Masculino,Curitiba,VIP
3419,João Souza,40,Masculino,Curitiba,Ativo
3420,Ana Oliveira,69,Feminino,Curitiba,VIP
3421,Carlos Santos,39,Masculino,Curitiba,Ativo
3422,Camila Lima,63,Feminino,Salvador,Inativo
3423,Paulo Costa,20,Masculino,Rio de Janeiro,Inativo
3424,Paulo Santos,70,Masculino,Salvador,Inativo
3425,Ana Fernandes,34,Feminino,São Paulo,Ativo
3426,João Souza,33,Feminino,Salvador,Inativo
3427,João Santos,21,Feminino,Rio de Janeiro,Novo
3428,Paulo Gomes,65,Masculino,Salvador,Novo
3429,Carlos Santos,35,Feminino,Belo Horizonte,Inativo
3430,Pedro Souza,27,Feminino,Belo Horizonte,Ativo
3431,Carlos Santos,59,Feminino,Belo Horizonte,Ativo
3432,Carlos Almeida,29,Masculino,Salvador,Ativo
3433,Carlos Fernandes,55,Masculino,Curitiba,Novo
3434,Francisca Pereira,38,Feminino,São Paulo,VIP
3435,Ana Gomes,38,Masculino,Belo Horizonte,Ativo
3436,Maria Souza,30,Feminino,Belo Horizonte,Novo
